bioguide_id,full_name,chamber,party,state,district,seat,member_type,voting_member,first_term_start,seniority_years,govtrack_id,served_113,served_114,served_115,served_116,served_117,served_118,served_119,bills_introduced,laws_enacted,laws_via_related,laws_enacted_including,enactment_rate,standalone_rate,period,period_label,congresses_included
B001317,Josh Brecheen,House,Republican,OK,2,OK-2,Representative,True,2023-01-03,3.6,456931,False,False,False,False,False,True,True,11,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
L000491,Frank D. Lucas,House,Republican,OK,3,OK-3,Representative,True,1993-05-10,33.3,400247,True,True,True,True,True,True,True,14,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001053,Tom Cole,House,Republican,OK,4,OK-4,Representative,True,2003-01-07,23.6,400077,True,True,True,True,True,True,True,15,5,0,5,0.3333333333333333,0.3333333333333333,119,119th Congress so far (2025–),119
B000740,Stephanie I. Bice,House,Republican,OK,5,OK-5,Representative,True,2021-01-03,5.6,456841,False,False,False,False,True,True,True,29,2,0,2,0.06896551724137931,0.06896551724137931,119,119th Congress so far (2025–),119
B001278,Suzanne Bonamici,House,Democratic,OR,1,OR-1,Representative,True,2012-02-07,14.5,412501,True,True,True,True,True,True,True,48,1,0,1,0.020833333333333332,0.020833333333333332,119,119th Congress so far (2025–),119
B000668,Cliff Bentz,House,Republican,OR,2,OR-2,Representative,True,2021-01-03,5.6,456842,False,False,False,False,True,True,True,15,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
D000635,Maxine Dexter,House,Democratic,OR,3,OR-3,Representative,True,2025-01-03,1.6,457015,False,False,False,False,False,False,True,15,1,0,1,0.06666666666666667,0.06666666666666667,119,119th Congress so far (2025–),119
H001094,Val T. Hoyle,House,Democratic,OR,4,OR-4,Representative,True,2023-01-03,3.6,456932,False,False,False,False,False,True,True,14,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001326,Janelle S. Bynum,House,Democratic,OR,5,OR-5,Representative,True,2025-01-03,1.6,457016,False,False,False,False,False,False,True,20,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S001226,Andrea Salinas,House,Democratic,OR,6,OR-6,Representative,True,2023-01-03,3.6,456934,False,False,False,False,False,True,True,34,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
F000466,Brian K. Fitzpatrick,House,Republican,PA,1,PA-1,Representative,True,2017-01-03,9.6,412721,False,False,True,True,True,True,True,66,1,0,1,0.015151515151515152,0.015151515151515152,119,119th Congress so far (2025–),119
P000605,Scott Perry,House,Republican,PA,10,PA-10,Representative,True,2013-01-03,13.6,412569,True,True,True,True,True,True,True,51,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S001199,Lloyd Smucker,House,Republican,PA,11,PA-11,Representative,True,2017-01-03,9.6,412722,False,False,True,True,True,True,True,32,1,0,1,0.03125,0.03125,119,119th Congress so far (2025–),119
L000602,Summer L. Lee,House,Democratic,PA,12,PA-12,Representative,True,2023-01-03,3.6,456935,False,False,False,False,False,True,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
J000302,John Joyce,House,Republican,PA,13,PA-13,Representative,True,2019-01-03,7.6,412812,False,False,False,True,True,True,True,23,1,0,1,0.043478260869565216,0.043478260869565216,119,119th Congress so far (2025–),119
R000610,Guy Reschenthaler,House,Republican,PA,14,PA-14,Representative,True,2019-01-03,7.6,412813,False,False,False,True,True,True,True,6,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
T000467,Glenn Thompson,House,Republican,PA,15,PA-15,Representative,True,2009-01-06,17.6,412317,True,True,True,True,True,True,True,30,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
K000376,Mike Kelly,House,Republican,PA,16,PA-16,Representative,True,2011-01-05,15.6,412465,True,True,True,True,True,True,True,29,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
D000530,Christopher R. Deluzio,House,Democratic,PA,17,PA-17,Representative,True,2023-01-03,3.6,456936,False,False,False,False,False,True,True,33,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001296,Brendan F. Boyle,House,Democratic,PA,2,PA-2,Representative,True,2015-01-06,11.6,412652,False,True,True,True,True,True,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
E000296,Dwight Evans,House,Democratic,PA,3,PA-3,Representative,True,2016-11-14,9.7,412677,False,True,True,True,True,True,True,10,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
D000631,Madeleine Dean,House,Democratic,PA,4,PA-4,Representative,True,2019-01-03,7.6,412809,False,False,False,True,True,True,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S001205,Mary Gay Scanlon,House,Democratic,PA,5,PA-5,Representative,True,2018-11-13,7.8,412750,False,False,True,True,True,True,True,22,0,1,1,0.045454545454545456,0.0,119,119th Congress so far (2025–),119
H001085,Chrissy Houlahan,House,Democratic,PA,6,PA-6,Representative,True,2019-01-03,7.6,412810,False,False,False,True,True,True,True,25,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001230,Ryan Mackenzie,House,Republican,PA,7,PA-7,Representative,True,2025-01-03,1.6,457017,False,False,False,False,False,False,True,26,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001327,"Robert P. Bresnahan, Jr.",House,Republican,PA,8,PA-8,Representative,True,2025-01-03,1.6,457018,False,False,False,False,False,False,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001204,Daniel Meuser,House,Republican,PA,9,PA-9,Representative,True,2019-01-03,7.6,412811,False,False,False,True,True,True,True,16,1,0,1,0.0625,0.0625,119,119th Congress so far (2025–),119
H001103,Pablo José Hernández,House,Democratic,PR,At-Large,PR-AL,Delegate/Resident Commissioner,False,2025-01-03,1.6,457019,False,False,False,False,False,False,True,26,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
A000380,Gabe Amo,House,Democratic,RI,1,RI-1,Representative,True,2023-11-07,2.8,456955,False,False,False,False,False,True,True,17,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001223,Seth Magaziner,House,Democratic,RI,2,RI-2,Representative,True,2023-01-03,3.6,456937,False,False,False,False,False,True,True,24,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M000194,Nancy Mace,House,Republican,SC,1,SC-1,Representative,True,2021-01-03,5.6,456843,False,False,False,False,True,True,True,84,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
W000795,Joe Wilson,House,Republican,SC,2,SC-2,Representative,True,2001-12-18,24.7,400433,True,True,True,True,True,True,True,30,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001325,Sheri Biggs,House,Republican,SC,3,SC-3,Representative,True,2025-01-03,1.6,457020,False,False,False,False,False,False,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
T000480,William R. Timmons IV,House,Republican,SC,4,SC-4,Representative,True,2019-01-03,7.6,412815,False,False,False,True,True,True,True,11,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
N000190,Ralph Norman,House,Republican,SC,5,SC-5,Representative,True,2017-06-26,9.1,412738,False,False,True,True,True,True,True,19,1,0,1,0.05263157894736842,0.05263157894736842,119,119th Congress so far (2025–),119
C000537,James E. Clyburn,House,Democratic,SC,6,SC-6,Representative,True,1993-01-05,33.6,400075,True,True,True,True,True,True,True,3,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
F000478,Russell Fry,House,Republican,SC,7,SC-7,Representative,True,2023-01-03,3.6,456938,False,False,False,False,False,True,True,17,2,0,2,0.11764705882352941,0.11764705882352941,119,119th Congress so far (2025–),119
J000301,Dusty Johnson,House,Republican,SD,At-Large,SD-AL,Representative,True,2019-01-03,7.6,412816,False,False,False,True,True,True,True,35,2,0,2,0.05714285714285714,0.05714285714285714,119,119th Congress so far (2025–),119
H001086,Diana Harshbarger,House,Republican,TN,1,TN-1,Representative,True,2021-01-03,5.6,456844,False,False,False,False,True,True,True,32,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001309,Tim Burchett,House,Republican,TN,2,TN-2,Representative,True,2019-01-03,7.6,412817,False,False,False,True,True,True,True,58,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
F000459,"Charles J. ""Chuck"" Fleischmann",House,Republican,TN,3,TN-3,Representative,True,2011-01-05,15.6,412476,True,True,True,True,True,True,True,8,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
D000616,Scott DesJarlais,House,Republican,TN,4,TN-4,Representative,True,2011-01-05,15.6,412477,True,True,True,True,True,True,True,1,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
O000175,Andrew Ogles,House,Republican,TN,5,TN-5,Representative,True,2023-01-03,3.6,456939,False,False,False,False,False,True,True,43,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
R000612,John W. Rose,House,Republican,TN,6,TN-6,Representative,True,2019-01-03,7.6,412818,False,False,False,True,True,True,True,12,2,0,2,0.16666666666666666,0.16666666666666666,119,119th Congress so far (2025–),119
V000139,Matt Van Epps,House,Republican,TN,7,TN-7,Representative,True,2025-12-04,0.7,457038,False,False,False,False,False,False,True,6,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
K000392,David Kustoff,House,Republican,TN,8,TN-8,Representative,True,2017-01-03,9.6,412724,False,False,True,True,True,True,True,26,1,0,1,0.038461538461538464,0.038461538461538464,119,119th Congress so far (2025–),119
C001068,Steve Cohen,House,Democratic,TN,9,TN-9,Representative,True,2007-01-04,19.6,412236,True,True,True,True,True,True,True,49,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001224,Nathaniel Moran,House,Republican,TX,1,TX-1,Representative,True,2023-01-03,3.6,456940,False,False,False,False,False,True,True,24,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001157,Michael T. McCaul,House,Republican,TX,10,TX-10,Representative,True,2005-01-04,21.6,400654,True,True,True,True,True,True,True,9,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
P000048,August Pfluger,House,Republican,TX,11,TX-11,Representative,True,2021-01-03,5.6,456846,False,False,False,False,True,True,True,57,1,0,1,0.017543859649122806,0.017543859649122806,119,119th Congress so far (2025–),119
G000601,Craig A. Goldman,House,Republican,TX,12,TX-12,Representative,True,2025-01-03,1.6,457021,False,False,False,False,False,False,True,12,1,0,1,0.08333333333333333,0.08333333333333333,119,119th Congress so far (2025–),119
J000304,Ronny Jackson,House,Republican,TX,13,TX-13,Representative,True,2021-01-03,5.6,456847,False,False,False,False,True,True,True,31,1,0,1,0.03225806451612903,0.03225806451612903,119,119th Congress so far (2025–),119
W000814,"Randy K. Weber, Sr.",House,Republican,TX,14,TX-14,Representative,True,2013-01-03,13.6,412574,True,True,True,True,True,True,True,19,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
D000594,Monica De La Cruz,House,Republican,TX,15,TX-15,Representative,True,2023-01-03,3.6,456943,False,False,False,False,False,True,True,32,1,0,1,0.03125,0.03125,119,119th Congress so far (2025–),119
E000299,Veronica Escobar,House,Democratic,TX,16,TX-16,Representative,True,2019-01-03,7.6,412825,False,False,False,True,True,True,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S000250,Pete Sessions,House,Republican,TX,17,TX-17,Representative,True,1997-01-07,29.6,400367,True,True,True,False,True,True,True,19,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001245,Christian D. Menefee,House,Democratic,TX,18,TX-18,Representative,True,2026-02-02,0.5,457039,False,False,False,False,False,False,True,4,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
A000375,Jodey C. Arrington,House,Republican,TX,19,TX-19,Representative,True,2017-01-03,9.6,412726,False,False,True,True,True,True,True,51,1,0,1,0.0196078431372549,0.0196078431372549,119,119th Congress so far (2025–),119
C001120,Dan Crenshaw,House,Republican,TX,2,TX-2,Representative,True,2019-01-03,7.6,412820,False,False,False,True,True,True,True,23,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001091,Joaquin Castro,House,Democratic,TX,20,TX-20,Representative,True,2013-01-03,13.6,412576,True,True,True,True,True,True,True,16,1,0,1,0.0625,0.0625,119,119th Congress so far (2025–),119
R000614,Chip Roy,House,Republican,TX,21,TX-21,Representative,True,2019-01-03,7.6,412826,False,False,False,True,True,True,True,61,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
N000026,Troy E. Nehls,House,Republican,TX,22,TX-22,Representative,True,2021-01-03,5.6,456848,False,False,False,False,True,True,True,30,1,0,1,0.03333333333333333,0.03333333333333333,119,119th Congress so far (2025–),119
V000134,Beth Van Duyne,House,Republican,TX,24,TX-24,Representative,True,2021-01-03,5.6,456850,False,False,False,False,True,True,True,45,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
W000816,Roger Williams,House,Republican,TX,25,TX-25,Representative,True,2013-01-03,13.6,412578,True,True,True,True,True,True,True,31,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000603,Brandon Gill,House,Republican,TX,26,TX-26,Representative,True,2025-01-03,1.6,457023,False,False,False,False,False,False,True,23,1,0,1,0.043478260869565216,0.043478260869565216,119,119th Congress so far (2025–),119
C001115,Michael Cloud,House,Republican,TX,27,TX-27,Representative,True,2018-07-10,8.1,412746,False,False,True,True,True,True,True,24,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001063,Henry Cuellar,House,Democratic,TX,28,TX-28,Representative,True,2005-01-04,21.6,400657,True,True,True,True,True,True,True,2,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000587,Sylvia R. Garcia,House,Democratic,TX,29,TX-29,Representative,True,2019-01-03,7.6,412827,False,False,False,True,True,True,True,14,2,0,2,0.14285714285714285,0.14285714285714285,119,119th Congress so far (2025–),119
S001224,Keith Self,House,Republican,TX,3,TX-3,Representative,True,2023-01-03,3.6,456941,False,False,False,False,False,True,True,54,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001130,Jasmine Crockett,House,Democratic,TX,30,TX-30,Representative,True,2023-01-03,3.6,456944,False,False,False,False,False,True,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001051,John R. Carter,House,Republican,TX,31,TX-31,Representative,True,2003-01-07,23.6,400068,True,True,True,True,True,True,True,4,1,0,1,0.25,0.25,119,119th Congress so far (2025–),119
J000310,Julie Johnson,House,Democratic,TX,32,TX-32,Representative,True,2025-01-03,1.6,457024,False,False,False,False,False,False,True,23,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
V000131,Marc A. Veasey,House,Democratic,TX,33,TX-33,Representative,True,2013-01-03,13.6,412579,True,True,True,True,True,True,True,6,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000581,Vicente Gonzalez,House,Democratic,TX,34,TX-34,Representative,True,2017-01-03,9.6,412725,False,False,True,True,True,True,True,9,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001131,Greg Casar,House,Democratic,TX,35,TX-35,Representative,True,2023-01-03,3.6,456945,False,False,False,False,False,True,True,8,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001291,Brian Babin,House,Republican,TX,36,TX-36,Representative,True,2015-01-06,11.6,412655,False,True,True,True,True,True,True,15,1,0,1,0.06666666666666667,0.06666666666666667,119,119th Congress so far (2025–),119
D000399,Lloyd Doggett,House,Democratic,TX,37,TX-37,Representative,True,1995-01-04,31.6,400111,True,True,True,True,True,True,True,22,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
H001095,Wesley Hunt,House,Republican,TX,38,TX-38,Representative,True,2023-01-03,3.6,456946,False,False,False,False,False,True,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
F000246,Pat Fallon,House,Republican,TX,4,TX-4,Representative,True,2021-01-03,5.6,456845,False,False,False,False,True,True,True,19,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000589,Lance Gooden,House,Republican,TX,5,TX-5,Representative,True,2019-01-03,7.6,412822,False,False,False,True,True,True,True,13,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
E000071,Jake Ellzey,House,Republican,TX,6,TX-6,Representative,True,2021-07-30,5.0,456862,False,False,False,False,True,True,True,2,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
F000468,Lizzie Fletcher,House,Democratic,TX,7,TX-7,Representative,True,2019-01-03,7.6,412824,False,False,False,True,True,True,True,9,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
L000603,Morgan Luttrell,House,Republican,TX,8,TX-8,Representative,True,2023-01-03,3.6,456942,False,False,False,False,False,True,True,21,1,1,2,0.09523809523809523,0.047619047619047616,119,119th Congress so far (2025–),119
G000553,Al Green,House,Democratic,TX,9,TX-9,Representative,True,2005-01-04,21.6,400653,True,True,True,True,True,True,True,24,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001213,Blake D. Moore,House,Republican,UT,1,UT-1,Representative,True,2021-01-03,5.6,456851,False,False,False,False,True,True,True,41,1,0,1,0.024390243902439025,0.024390243902439025,119,119th Congress so far (2025–),119
M001228,Celeste Maloy,House,Republican,UT,2,UT-2,Representative,True,2023-11-21,2.7,456956,False,False,False,False,False,True,True,23,1,0,1,0.043478260869565216,0.043478260869565216,119,119th Congress so far (2025–),119
K000403,Mike Kennedy,House,Republican,UT,3,UT-3,Representative,True,2025-01-03,1.6,457025,False,False,False,False,False,False,True,34,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
O000086,Burgess Owens,House,Republican,UT,4,UT-4,Representative,True,2021-01-03,5.6,456852,False,False,False,False,True,True,True,25,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
W000804,Robert J. Wittman,House,Republican,VA,1,VA-1,Representative,True,2007-12-13,18.7,412255,True,True,True,True,True,True,True,20,1,0,1,0.05,0.05,119,119th Congress so far (2025–),119
S001230,Suhas Subramanyam,House,Democratic,VA,10,VA-10,Representative,True,2025-01-03,1.6,457028,False,False,False,False,False,False,True,35,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
W000831,James R. Walkinshaw,House,Democratic,VA,11,VA-11,Representative,True,2025-09-10,0.9,457036,False,False,False,False,False,False,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
K000399,Jennifer A. Kiggans,House,Republican,VA,2,VA-2,Representative,True,2023-01-03,3.6,456947,False,False,False,False,False,True,True,50,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S000185,"Robert C. ""Bobby"" Scott",House,Democratic,VA,3,VA-3,Representative,True,1993-01-05,33.6,400364,True,True,True,True,True,True,True,15,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001227,Jennifer L. McClellan,House,Democratic,VA,4,VA-4,Representative,True,2023-03-07,3.4,456953,False,False,False,False,False,True,True,20,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001239,John J. McGuire III,House,Republican,VA,5,VA-5,Representative,True,2025-01-03,1.6,457026,False,False,False,False,False,False,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001118,Ben Cline,House,Republican,VA,6,VA-6,Representative,True,2019-01-03,7.6,412832,False,False,False,True,True,True,True,28,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
V000138,Eugene Simon Vindman,House,Democratic,VA,7,VA-7,Representative,True,2025-01-03,1.6,457027,False,False,False,False,False,False,True,65,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001292,"Donald S. Beyer, Jr.",House,Democratic,VA,8,VA-8,Representative,True,2015-01-06,11.6,412657,False,True,True,True,True,True,True,56,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000568,H. Morgan Griffith,House,Republican,VA,9,VA-9,Representative,True,2011-01-05,15.6,412485,True,True,True,True,True,True,True,26,3,0,3,0.11538461538461539,0.11538461538461539,119,119th Congress so far (2025–),119
P000610,Stacey E. Plaskett,House,Democratic,VI,At-Large,VI-AL,Delegate/Resident Commissioner,False,2015-01-06,11.6,412659,False,True,True,True,True,True,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001318,Becca Balint,House,Democratic,VT,At-Large,VT-AL,Representative,True,2023-01-03,3.6,456948,False,False,False,False,False,True,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
D000617,Suzan K. DelBene,House,Democratic,WA,1,WA-1,Representative,True,2012-11-13,13.8,412505,True,True,True,True,True,True,True,14,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S001159,Marilyn Strickland,House,Democratic,WA,10,WA-10,Representative,True,2021-01-03,5.6,456854,False,False,False,False,True,True,True,28,1,0,1,0.03571428571428571,0.03571428571428571,119,119th Congress so far (2025–),119
L000560,Rick Larsen,House,Democratic,WA,2,WA-2,Representative,True,2001-01-03,25.6,400232,True,True,True,True,True,True,True,12,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000600,Marie Gluesenkamp Perez,House,Democratic,WA,3,WA-3,Representative,True,2023-01-03,3.6,456949,False,False,False,False,False,True,True,21,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
N000189,Dan Newhouse,House,Republican,WA,4,WA-4,Representative,True,2015-01-06,11.6,412660,False,True,True,True,True,True,True,22,1,1,2,0.09090909090909091,0.045454545454545456,119,119th Congress so far (2025–),119
B001322,Michael Baumgartner,House,Republican,WA,5,WA-5,Representative,True,2025-01-03,1.6,457029,False,False,False,False,False,False,True,20,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
R000621,Emily Randall,House,Democratic,WA,6,WA-6,Representative,True,2025-01-03,1.6,457030,False,False,False,False,False,False,True,12,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
J000298,Pramila Jayapal,House,Democratic,WA,7,WA-7,Representative,True,2017-01-03,9.6,412730,False,False,True,True,True,True,True,34,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S001216,Kim Schrier,House,Democratic,WA,8,WA-8,Representative,True,2019-01-03,7.6,412835,False,False,False,True,True,True,True,21,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S000510,Adam Smith,House,Democratic,WA,9,WA-9,Representative,True,1997-01-07,29.6,400379,True,True,True,True,True,True,True,19,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
S001213,Bryan Steil,House,Republican,WI,1,WI-1,Representative,True,2019-01-03,7.6,412836,False,False,False,True,True,True,True,22,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
P000607,Mark Pocan,House,Democratic,WI,2,WI-2,Representative,True,2013-01-03,13.6,412585,True,True,True,True,True,True,True,17,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
V000135,Derrick Van Orden,House,Republican,WI,3,WI-3,Representative,True,2023-01-03,3.6,456950,False,False,False,False,False,True,True,29,2,0,2,0.06896551724137931,0.06896551724137931,119,119th Congress so far (2025–),119
M001160,Gwen Moore,House,Democratic,WI,4,WI-4,Representative,True,2005-01-04,21.6,400661,True,True,True,True,True,True,True,24,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
F000471,Scott Fitzgerald,House,Republican,WI,5,WI-5,Representative,True,2021-01-03,5.6,456855,False,False,False,False,True,True,True,30,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
G000576,Glenn Grothman,House,Republican,WI,6,WI-6,Representative,True,2015-01-06,11.6,412661,False,True,True,True,True,True,True,34,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
T000165,Thomas P. Tiffany,House,Republican,WI,7,WI-7,Representative,True,2020-05-19,6.2,456791,False,False,False,True,True,True,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
W000829,Tony Wied,House,Republican,WI,8,WI-8,Representative,True,2024-11-05,1.8,456963,False,False,False,False,False,True,True,18,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
M001205,Carol D. Miller,House,Republican,WV,1,WV-1,Representative,True,2019-01-03,7.6,412837,False,False,False,True,True,True,True,25,1,0,1,0.04,0.04,119,119th Congress so far (2025–),119
M001235,Riley M. Moore,House,Republican,WV,2,WV-2,Representative,True,2025-01-03,1.6,457031,False,False,False,False,False,False,True,12,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
H001096,Harriet M. Hageman,House,Republican,WY,At-Large,WY-AL,Representative,True,2023-01-03,3.6,456951,False,False,False,False,False,True,True,54,1,0,1,0.018518518518518517,0.018518518518518517,119,119th Congress so far (2025–),119
S001198,Dan Sullivan,Senate,Republican,AK,,AK,Senator,True,2015-01-06,11.6,412665,False,True,True,True,True,True,True,58,6,0,6,0.10344827586206896,0.10344827586206896,119,119th Congress so far (2025–),119
M001153,Lisa Murkowski,Senate,Republican,AK,,AK,Senator,True,2003-01-07,23.6,300075,True,True,True,True,True,True,True,51,2,0,2,0.0392156862745098,0.0392156862745098,119,119th Congress so far (2025–),119
B001319,Katie Boyd Britt,Senate,Republican,AL,,AL,Senator,True,2023-01-03,3.6,456874,False,False,False,False,False,True,True,26,2,0,2,0.07692307692307693,0.07692307692307693,119,119th Congress so far (2025–),119
T000278,Tommy Tuberville,Senate,Republican,AL,,AL,Senator,True,2021-01-03,5.6,456796,False,False,False,False,True,True,True,35,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001236,John Boozman,Senate,Republican,AR,,AR,Senator,True,2001-11-29,24.7,400040,True,True,True,True,True,True,True,16,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001095,Tom Cotton,Senate,Republican,AR,,AR,Senator,True,2013-01-03,13.6,412508,True,True,True,True,True,True,True,90,1,0,1,0.011111111111111112,0.011111111111111112,119,119th Congress so far (2025–),119
K000377,Mark Kelly,Senate,Democratic,AZ,,AZ,Senator,True,2020-12-02,5.7,456794,False,False,False,True,True,True,True,50,1,0,1,0.02,0.02,119,119th Congress so far (2025–),119
G000574,Ruben Gallego,Senate,Democratic,AZ,,AZ,Senator,True,2015-01-06,11.6,412612,False,True,True,True,True,True,True,52,1,0,1,0.019230769230769232,0.019230769230769232,119,119th Congress so far (2025–),119
S001150,Adam B. Schiff,Senate,Democratic,CA,,CA,Senator,True,2001-01-03,25.6,400361,True,True,True,True,True,True,True,87,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
P000145,Alex Padilla,Senate,Democratic,CA,,CA,Senator,True,2021-01-20,5.6,456856,False,False,False,False,True,True,True,97,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
H000273,John W. Hickenlooper,Senate,Democratic,CO,,CO,Senator,True,2021-01-03,5.6,456797,False,False,False,False,True,True,True,34,1,0,1,0.029411764705882353,0.029411764705882353,119,119th Congress so far (2025–),119
B001267,Michael F. Bennet,Senate,Democratic,CO,,CO,Senator,True,2009-01-22,17.6,412330,True,True,True,True,True,True,True,68,2,0,2,0.029411764705882353,0.029411764705882353,119,119th Congress so far (2025–),119
M001169,Christopher Murphy,Senate,Democratic,CT,,CT,Senator,True,2007-01-04,19.6,412194,True,True,True,True,True,True,True,40,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
B001277,Richard Blumenthal,Senate,Democratic,CT,,CT,Senator,True,2011-01-05,15.6,412490,True,True,True,True,True,True,True,104,0,0,0,0.0,0.0,119,119th Congress so far (2025–),119
C001088,Christopher A. Coons,Senate,Democratic,DE,,DE,Senator,True,2010-11-15,15.7,412390,True,True,True,True,True,True,True,51,1,0,1,0.0196078431372549,0.0196078431372549,119,119th Congress so far (2025–),119
B001303,Lisa Blunt Rochester,Senate,Democratic,DE,,DE,Senator,True,2017-01-03,9.6,412689,False,False,True,True,True,True,True,34,1,0,1,0.029411764705882353,0.029411764705882353,119,119th Congress so far (2025–),119
M001244,Ashley Moody,Senate,Republican,FL,,FL,Senator,True,2025-01-21,1.6,457033,False,False,False,False,False,False,True,43,1,0,1,0.023255813953488372,0.023255813953488372,119,119th Congress so far (2025–),119
S001217,Rick Scott,Senate,Republican,FL,,FL,Senator,True,2019-01-08,7.6,412838,False,False,False,True,True,True,True,149,0,1,1,0.006711409395973154,0.0,119,119th Congress so far (2025–),119
